-1.74172423	-1.81884373	0.79002456	0.82977898	-0.92404288	-12.05258255	-5.97272681	0.22081826	2.69170738	0.17859646	1.57651675	-1.95744818	4.43737013	-2.73637521	-2.49376156	0.71765321	1.15046112	0.72102591	-4.27625802	-7.63898084	8.42317309	-2.96584311	2.02119168	-7.46864827	-1.92054867	-4.76866883	-6.80723325	-2.10444134	1.82807711	-8.40470781	4.32497054	
-1.74172423	-1.65577791	0.87773826	0.82977898	-0.92404288	-12.05258255	-5.97269770	0.22081826	2.69170738	0.17859646	1.57933513	-1.95744818	4.44895786	-2.51425505	-2.27906761	1.03902824	1.29445282	0.85855722	-4.27476337	-7.63743246	8.42759343	-2.60348658	2.02447450	-7.40275365	-1.87565543	-4.24237660	-6.10358024	-2.09396663	1.83054332	-8.33954629	4.33921382	
-1.74172423	-1.55793842	0.89640075	0.82977898	-0.92404288	-12.05258255	-5.97178091	0.22081826	2.69170738	0.17859646	1.57980486	-1.95744818	4.45260380	-2.21809484	-2.20750296	1.15472325	1.56934607	0.90440099	-4.27127585	-7.63743246	8.42799528	-2.47559603	2.04088859	-7.34335568	-1.84348195	-4.21845422	-5.96284964	-2.09396663	1.85088952	-8.30445931	4.33924467	
-1.74172423	-1.52532526	0.89826700	0.82977898	-0.92404288	-12.05258255	-5.97163539	0.22081826	2.69170738	0.17859646	1.58301467	-1.95744818	4.45588580	-1.99597468	-2.17172063	1.24470826	1.66534054	0.91586194	-4.26679190	-7.63278733	8.42948212	-2.15586968	2.04220172	-7.29880721	-1.84273373	-4.18257066	-5.96284964	-2.08814735	1.85458883	-8.29944689	4.34340905	
-1.74172423	-1.46009893	0.89826700	0.82977898	-0.92404288	-12.05258255	-5.97156263	0.22081826	2.69170738	0.17859646	1.58716395	-1.95744818	4.58274644	-1.92193463	-1.99280900	1.25113576	1.70024762	0.97316665	-4.26629368	-7.63227121	8.42960267	-2.11323950	2.04282546	-7.29880721	-1.81953889	-3.90746336	-5.04810074	-2.07650878	1.85890469	-8.29443447	4.34479718	
-1.74172423	-1.46009893	0.89826700	0.82977898	-0.92404288	-10.24523093	-5.97089323	0.22081826	2.69170738	0.17859646	1.58841656	-1.95744818	4.64838642	-1.69981447	-1.92124435	1.41825077	1.75260824	1.00754948	-4.26629368	-7.63227121	8.43321931	-2.09192441	2.04745423	-7.29602293	-1.81056024	-3.78785148	-4.97773544	-2.07068950	1.86691986	-8.21924809	4.34524931	
-1.74172423	-1.46009893	0.90759824	0.82977898	-0.92404288	-10.24523093	-5.97077681	0.22081826	2.69170738	0.17859646	1.59013890	-1.95744818	4.65716008	-1.55173436	-1.84967970	1.45295927	1.77878855	1.08777608	-4.26430081	-7.63227121	8.43466597	-2.02797914	2.04745423	-7.27560488	-1.80532270	-3.76392911	-4.90737014	-2.07068950	1.87616814	-8.20421082	4.34765508	
-1.74172423	-1.36225944	0.91506324	0.82977898	-0.92404288	-10.24523093	-5.97068950	0.22081826	2.69170738	0.17859646	1.59107836	-1.95744818	4.82177996	-1.55173436	-1.81389737	1.46324327	1.83114917	1.11069796	-4.26430081	-7.62969058	8.43603225	-1.98534896	2.05401987	-7.27374869	-1.80083337	-3.76392911	-4.76663954	-2.06487022	1.89096538	-8.19418597	4.34851135	
-1.74172423	-1.36225944	0.91506324	0.82977898	-0.92404288	-10.24523093	-5.97044211	0.22081826	2.69170738	0.17859646	1.59342701	-1.95744818	5.04000000	-1.47769431	-1.74233272	1.47609828	1.86605625	1.12215891	-4.26380259	-7.62969058	8.43643410	-1.98534896	2.05401987	-7.26725204	-1.79559583	-3.72804555	-4.55554364	-2.05905093	1.89651434	-8.17914870	4.34874708	
-1.74172423	-1.36225944	0.92439448	0.82977898	-0.92404288	-10.24523093	-5.97036935	0.22081826	2.69170738	0.17859646	1.59663682	-1.95744818	5.04000000	-1.47769431	-1.70655040	1.49538078	1.90969010	1.19092456	-4.26355349	-7.62969058	8.43683595	-1.90008859	2.05595673	-7.26261157	-1.78961006	-3.71608436	-4.48517834	-2.05905093	1.89713089	-8.17413627	4.35325689	
-1.74172423	-1.36225944	0.92999323	0.82977898	-0.92404288	-10.24523093	-5.97029659	0.22081826	2.69170738	0.17859646	1.59898547	-1.95744818	5.04000000	-1.40365426	-1.67076807	1.50630753	1.90969010	1.20238550	-4.26255705	-7.62917445	8.43683595	-1.83614332	2.05631784	-7.25704301	-1.77614209	-3.69216199	-4.20371714	-2.04159308	1.90391296	-8.17413627	4.35557434	
-1.74172423	-1.32964627	0.93932447	0.82977898	-0.92404288	-10.24523093	-5.96987458	0.22081826	2.69170738	0.17859646	1.60423078	-1.95744818	5.04000000	-1.25557415	-1.67076807	1.55965578	1.92714364	1.22530739	-4.26205883	-7.62865833	8.43683595	-1.83614332	2.05730269	-7.24683399	-1.76940811	-3.63235605	-3.99262124	-2.02995452	1.90576262	-8.14907415	4.35603529	
-1.74172423	-1.32964627	0.94492322	0.82977898	-0.92404288	-10.24523093	-5.96955443	0.22081826	2.69170738	0.17859646	1.60517024	-1.95744818	5.04000000	-1.18153410	-1.63498574	1.57958103	1.92714364	1.23676833	-4.26131151	-7.62710995	8.43804150	-1.81482823	2.06058551	-7.24497780	-1.76417056	-3.63235605	-3.99262124	-2.00667739	1.90822882	-8.14907415	4.35936100	
-1.74172423	-1.32964627	0.95238821	0.82977898	-0.92404288	-10.24523093	-5.96949622	0.22081826	2.69170738	0.17859646	1.60595312	-1.95744818	5.04000000	-1.18153410	-1.59920342	1.59179329	1.95245127	1.24822927	-4.26131151	-7.62710995	8.43804150	-1.79351314	2.06058551	-7.24312162	-1.76342234	-3.57255011	-3.78152534	-2.00667739	1.91377779	-8.13904930	4.36054939	
-1.74172423	-1.32964627	0.95798696	0.82977898	-0.92404288	-10.24523093	-5.96889958	0.22081826	2.69170738	4.71775024	1.60618798	-1.95744818	5.04000000	-1.10749405	-1.52763877	1.59179329	1.95332395	1.24822927	-4.26131151	-7.62710995	8.43884519	-1.79351314	2.06058551	-7.24033734	-1.73349352	-3.50078299	-3.71116004	-1.98340026	1.92364261	-8.12401202	4.36129452	
-1.74172423	-1.32964627	0.96171946	0.82977898	-0.92404288	-10.24523093	-5.96878316	0.22081826	2.69170738	4.71775024	1.60642285	-1.95744818	5.04000000	-1.10749405	-1.52763877	1.60464829	1.97950426	1.27115116	-4.25981686	-7.62710995	8.43884519	-1.70825278	2.06199712	-7.23384068	-1.72900420	-3.46489943	-3.64079474	-1.92520743	1.93165779	-8.11899960	4.36246124	
-1.74172423	-1.29703311	0.97664945	0.87109010	-0.92404288	-10.24523093	-5.96869585	0.22081826	2.69170738	4.71775024	1.60642285	-1.95744818	5.04000000	-1.03345399	-1.49185644	1.60464829	2.01441133	1.28261210	-4.25931864	-7.62710995	8.44085444	-1.70825278	2.06386832	-7.23105641	-1.72077377	-3.40509349	-3.50006414	-1.81464105	1.93350744	-8.11398718	4.36249003	
-1.74172423	-1.29703311	0.97664945	0.87109010	-0.92404288	-10.24523093	-5.96840480	0.22081826	2.69170738	4.71775024	1.61018068	-1.95744818	5.04000000	-1.03345399	-1.45607412	1.62393079	2.02313810	1.28261210	-4.25882042	-7.62581964	8.44085444	-1.68693769	2.06715114	-7.23105641	-1.71852911	-3.40509349	-3.50006414	-1.77390607	1.93782330	-8.10897475	4.36302309	
-1.74172423	-1.26441995	0.98598069	0.87109010	-0.92404288	-10.24523093	-5.96774995	0.22081826	2.69170738	4.71775024	1.61386023	-1.95744818	5.04000000	-0.95941394	-1.42029179	1.63035829	2.02488346	1.28261210	-4.25882042	-7.62556157	8.44406923	-1.66562260	2.06715114	-7.22827213	-1.71553623	-3.38117112	-3.50006414	-1.71571324	1.94892123	-8.10396233	4.36407849	
-1.74172423	-1.23180678	0.98971319	0.87109010	-0.92404288	-10.24523093	-5.96753167	0.22081826	2.69170738	4.71775024	1.61456482	-1.95744818	5.04000000	-0.88537389	-1.42029179	1.63678579	2.03186487	1.29407305	-4.25882042	-7.62504545	8.44406923	-1.64430751	2.06747942	-7.22827213	-1.71254334	-3.33332637	-3.35933354	-1.70407467	1.95631985	-8.10396233	4.36649578	
-1.74172423	-1.23180678	0.98971319	0.87109010	-0.92404288	-10.24523093	-5.96753167	0.22081826	2.69170738	4.71775024	1.61456482	-1.95744818	5.04000000	-0.88537389	-1.42029179	1.63678579	2.04059164	1.29407305	-4.25832221	-7.62452932	8.44447108	-1.62299242	2.06879255	-7.22734403	-1.71254334	-3.32136518	-3.28896824	-1.64529992	1.95631985	-8.09894990	4.36734972	
-1.74172423	-1.23180678	1.01397443	0.87109010	-0.92404288	-10.24523093	-5.96753167	0.22081826	2.69170738	4.71775024	1.63358886	-1.95744818	5.04000000	-0.88537389	-1.38450946	1.66249579	2.06677195	1.30553399	-4.25732577	-7.62452932	8.44487293	-1.62299242	2.07043396	-7.22641594	-1.68560740	-3.30940400	-3.28896824	-0.98830287	1.96248537	-8.06887535	4.37035503	
-1.74172423	-1.13396729	1.04756691	0.87109010	-0.92404288	-10.24523093	-5.96747346	0.22081826	2.69170738	4.71775024	1.63883417	-1.95744818	5.04000000	-0.81133384	-1.27716249	1.73962580	2.07549872	1.32845587	-4.25657845	-7.62452932	8.44527478	-1.58036224	2.07043396	-7.21991929	-1.67662876	-3.28548162	-3.21860293	-0.85445936	1.96248537	-8.05885050	4.37071431	
-1.74172423	-1.10135413	1.05129941	0.87109010	-0.92404288	-10.24523093	-5.96741525	0.22081826	2.69170738	4.71775024	1.68643340	-1.95744818	5.04000000	-0.81133384	-1.27716249	1.74605330	2.07549872	1.32845587	-4.25632934	-7.62452932	8.44563644	-1.55904715	2.07043396	-7.21620691	-1.67064299	-3.24959806	-3.07787233	-0.59841091	1.96680123	-8.03880080	4.37090717	
-1.74172423	-1.06874097	1.05503190	0.87109010	-0.92404288	-10.24523093	-5.96697869	0.22081826	2.69170738	4.71775024	1.69410564	-1.95744818	5.04000000	-0.73729378	-1.27716249	1.76533580	2.08422549	1.36283870	-4.25632934	-7.62375513	8.44567662	-1.47378679	2.07371678	-7.21249454	-1.66839833	-3.21371450	-3.00750703	0.75748202	1.96865088	-8.03880080	4.37128606	
-1.74172423	-1.06874097	1.05689815	0.87109010	-0.92404288	-10.24523093	-5.96696414	0.22081826	2.69170738	4.71775024	1.69418393	-1.95744818	5.04000000	-0.73729378	-1.27716249	1.77819080	2.08422549	1.36283870	-4.25558201	-7.62298094	8.44728402	-1.47378679	2.07440617	-7.20971026	-1.66839833	-3.18979212	-3.00750703	2.42000000	1.97358330	-8.02376353	4.37141298	
-1.74172423	-1.03612780	1.06622940	0.87109010	-0.92404288	-10.24523093	-5.96680406	0.22081826	2.69170738	4.71775024	1.72088021	-1.95744818	5.04000000	-0.73729378	-1.24138016	1.81675580	2.10342439	1.37429964	-4.25558201	-7.62272288	8.44728402	-1.45247170	2.07535819	-7.19950124	-1.66690189	-3.17783094	-2.93714173	2.42000000	1.97419985	-8.01875111	4.37163428	
-1.74172423	-1.03612780	1.06996189	0.87109010	-0.92404288	-10.24523093	-5.96657123	0.22081826	2.69170738	4.71775024	1.74256605	-1.95744818	5.04000000	-0.73729378	-1.24138016	1.84889331	2.11040580	1.37429964	-4.25383825	-7.62246482	8.44728402	-1.43115661	2.07699960	-7.19486077	-1.66540545	-3.17783094	-2.93714173	2.42000000	1.98961364	-8.01373868	4.37255496	
-1.74172423	-1.03612780	1.06996189	0.87109010	-0.92404288	-10.24523093	-5.96655667	0.22081826	2.69170738	4.71775024	1.74687190	-1.95744818	5.04000000	-0.73729378	-1.24138016	1.86174831	2.11913257	1.37429964	-4.25383825	-7.62194869	8.44764568	-1.43115661	2.07699960	-7.19207649	-1.65867146	-3.15390856	-2.86677643	2.42000000	1.99269640	-8.00872626	4.37285415	
-1.74172423	-1.00351464	1.06996189	0.87109010	-0.92404288	-10.24523093	-5.96641115	0.22081826	2.69170738	4.71775024	1.78288447	-1.95744818	5.04000000	-0.66325373	-1.20559784	1.90031331	2.12785934	1.38576059	-4.25383825	-7.62194869	8.44768587	-1.40984152	2.07765616	-7.18001128	-1.65493036	-3.10606381	-2.79641113	2.42000000	1.99392950	-8.00371383	4.37386015	
-1.74172423	-1.00351464	1.06996189	0.87109010	-0.92404288	-10.24523093	-5.96635294	0.22081826	2.69170738	4.71775024	1.80715382	-1.95744818	5.04000000	-0.58921368	-1.20559784	1.94916232	2.13658611	1.40868247	-4.25334004	-7.62194869	8.44768587	-1.40984152	2.07896929	-7.17351463	-1.64819637	-3.09410263	-2.72604583	2.42000000	1.99824536	-7.98867656	4.37798752	
-1.74172423	-0.97090148	1.07556064	0.87109010	-0.92404288	-10.24523093	-5.96630929	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.58921368	-1.20559784	1.95816082	2.13658611	1.40868247	-4.25334004	-7.62194869	8.44808772	-1.38852642	2.08028242	-7.17073035	-1.64669993	-3.05821906	-2.72604583	2.42000000	2.00071157	-7.95358958	4.38078315	
-1.74172423	-0.97090148	1.08489189	0.87109010	-0.92404288	-10.24523093	-5.96620742	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.58921368	-1.16981551	1.96458832	2.15403965	1.42014341	-4.25184538	-7.62091644	8.44808772	-1.36721133	2.08028242	-7.16980225	-1.63772129	-3.03429669	-2.72604583	2.42000000	2.00194467	-7.94857716	4.38389811	
-1.74172423	-0.90567515	1.10168813	0.87109010	-0.92404288	-10.24523093	-5.96600369	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.51517362	-1.13403318	1.99672582	2.15403965	1.43160436	-4.25184538	-7.61988419	8.44848957	-1.36721133	2.08028242	-7.16608988	-1.63697307	-3.02233550	-2.65568053	2.42000000	2.00502743	-7.94356473	4.38737975	
-1.74172423	-0.90567515	1.11661812	0.87109010	-0.92404288	-10.24523093	-5.96579996	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.51517362	-1.13403318	1.99672582	2.16276642	1.43160436	-4.25184538	-7.61962613	8.45009696	-1.36721133	2.08192383	-7.16608988	-1.63472840	-3.02233550	-2.65568053	2.42000000	2.00564398	-7.94356473	4.38855728	
-1.74172423	-0.87306199	1.11661812	0.87109010	-0.92404288	-10.24523093	-5.96571265	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.51517362	-1.13403318	2.02886332	2.18894673	1.44306530	-4.25134717	-7.61936806	8.45009696	-1.32458115	2.08356524	-7.16423369	-1.63398018	-2.99841313	-2.65568053	2.42000000	2.00811019	-7.94356473	4.38897580	
-1.74172423	-0.87306199	1.12221686	0.87109010	-0.92404288	-10.24523093	-5.96549436	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.51517362	-1.13403318	2.09956583	2.22385381	1.44306530	-4.25134717	-7.61936806	8.45118195	-1.28195097	2.08356524	-7.15959323	-1.63023908	-2.97449075	-2.58531523	2.42000000	2.00872674	-7.93353988	4.39150960	
-1.74172423	-0.84044882	1.13528061	0.87109010	-0.92404288	-10.24523093	-5.96547981	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.51517362	-1.09825086	2.11242083	2.23258058	1.46598719	-4.25134717	-7.61936806	8.45130251	-1.28195097	2.08586321	-7.15866513	-1.62874264	-2.93860719	-2.58531523	2.42000000	2.01365915	-7.89845291	4.39178171	
-1.74172423	-0.80783566	1.13528061	0.87109010	-0.92404288	-10.24523093	-5.96537795	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.44113357	-1.06246853	2.15098583	2.23258058	1.46598719	-4.25134717	-7.61936806	8.45170436	-1.23932079	2.08684805	-7.15866513	-1.62425332	-2.92664600	-2.51494993	2.42000000	2.01489226	-7.89845291	4.39220702	
-1.74172423	-0.80783566	1.14461185	0.87109010	-0.92404288	-10.24523093	-5.96495593	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.44113357	-1.02668621	2.15741333	2.24130735	1.46598719	-4.25134717	-7.61885194	8.45170436	-1.17537552	2.08684805	-7.15588086	-1.61901577	-2.92664600	-2.51494993	2.42000000	2.01735846	-7.89344049	4.39315023	
-1.74172423	-0.80783566	1.15767559	0.87109010	-0.92404288	-10.24523093	-5.96481041	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.44113357	-0.99090388	2.18955084	2.25003412	1.47744813	-4.25084895	-7.61833581	8.45210621	-1.15406043	2.09242885	-7.15216848	-1.61602289	-2.91468482	-2.44458463	2.42000000	2.01797502	-7.88842806	4.39315692	
-1.74172423	-0.77522250	1.16327434	0.87109010	-0.92404288	-10.24523093	-5.96473765	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.36709352	-0.99090388	2.20240584	2.25876089	1.47744813	-4.25059984	-7.61781969	8.45210621	-1.06880007	2.09341369	-7.15031230	-1.61303001	-2.89076244	-2.37421933	2.42000000	2.02167433	-7.88341564	4.39344930	
-1.74172423	-0.77522250	1.16327434	0.87109010	-0.92404288	-10.24523093	-5.96473765	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.36709352	-0.88355690	2.21526084	2.25876089	1.47744813	-4.25035073	-7.61678743	8.45250805	-1.04748498	2.09341369	-7.14938420	-1.61153357	-2.87880126	-2.37421933	2.42000000	2.02352398	-7.87840321	4.39360369	
-1.74172423	-0.77522250	1.16887308	0.87109010	-0.92404288	-10.24523093	-5.96446116	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.36709352	-0.88355690	2.22168834	2.26748766	1.50037001	-4.24960341	-7.61678743	8.45290990	-1.04748498	2.09669651	-7.14938420	-1.60704424	-2.87880126	-2.30385403	2.42000000	2.02475708	-7.86336594	4.39387940	
-1.74172423	-0.74260933	1.18193683	0.87109010	-0.92404288	-10.24523093	-5.96441750	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.36709352	-0.84777458	2.22168834	2.26748766	1.50037001	-4.24910519	-7.61549712	8.45290990	-1.02616989	2.09669651	-7.14845611	-1.60704424	-2.85487888	-2.30385403	2.42000000	2.02599019	-7.85334109	4.39540662	
-1.74172423	-0.74260933	1.19126807	0.87109010	-0.92404288	-10.24523093	-5.96437385	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.81199225	2.24000000	2.27621443	1.51183096	-4.24885608	-7.61498099	8.45331175	-1.00485480	2.09997933	-7.14752802	-1.60554780	-2.83095651	-2.30385403	2.42000000	2.02783984	-7.84832866	4.39592823	
-1.74172423	-0.74260933	1.19500057	0.91240123	-0.92404288	-10.24523093	-5.96434474	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.74042760	2.24000000	2.27621443	1.51183096	-4.24885608	-7.61420681	8.45411545	-1.00485480	2.10030761	-7.14659992	-1.60105848	-2.81899532	-2.23348873	2.42000000	2.03585501	-7.83830381	4.39893409	
-1.74172423	-0.70999617	1.20059932	0.91240123	-0.92404288	-10.24523093	-5.96425743	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.66886295	2.24000000	2.27621443	1.52329190	-4.24636500	-7.61420681	8.45435656	-1.00485480	2.10326215	-7.14474374	-1.60105848	-2.78311176	-2.23348873	2.42000000	2.03708812	-7.81825412	4.40079973	
-1.74172423	-0.70999617	1.21366306	0.91240123	-0.92404288	-10.24523093	-5.96406825	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.66886295	2.24000000	2.31984828	1.52329190	-4.24636500	-7.61420681	8.45451730	-0.98353971	2.10326215	-7.14288755	-1.59507271	-2.78311176	-2.16312343	2.42000000	2.04078743	-7.81825412	4.40145796	
-1.74172423	-0.70999617	1.22486055	0.91240123	-0.92404288	-10.24523093	-5.96398094	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.59729830	2.24000000	2.36348213	1.53475284	-4.24586678	-7.61420681	8.45491915	-0.96222462	2.10326215	-7.14010327	-1.58833873	-2.74722820	-2.16312343	2.42000000	2.05003570	-7.80822927	4.40241477	
-1.74172423	-0.67738301	1.22486055	0.91240123	-0.92404288	-10.24523093	-5.96387907	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.56151597	2.24000000	2.36348213	1.54621378	-4.24586678	-7.61420681	8.45572285	-0.96222462	2.10490356	-7.13546280	-1.58534584	-2.73526701	-2.16312343	2.42000000	2.05373501	-7.79820442	4.40376604	
-1.74172423	-0.64476984	1.22486055	0.91240123	-0.92404288	-10.24523093	-5.96350071	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.53000000	2.24000000	2.37220890	1.55767473	-4.24561767	-7.61369068	8.45572285	-0.94090953	2.10523184	-7.13175043	-1.58160474	-2.73526701	-2.12000000	2.42000000	2.05558467	-7.78817957	4.40531357	
-1.74172423	-0.64476984	1.23419180	0.91240123	-0.92404288	-10.24523093	-5.96322422	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.29305347	-0.53000000	2.26025334	2.37220890	1.55767473	-4.24536856	-7.61240037	8.45612469	-0.89827935	2.10529750	-7.13082234	-1.57861186	-2.71134463	-2.12000000	2.42000000	2.05805087	-7.78817957	4.41211758	
-1.74172423	-0.64476984	1.24165679	0.91240123	-0.92404288	-10.24523093	-5.96307870	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.21901341	-0.53000000	2.26025334	2.37220890	1.58059661	-4.24412302	-7.61214230	8.45652654	-0.89827935	2.10982779	-7.12989425	-1.57711542	-2.69938345	-2.12000000	2.42000000	2.06051708	-7.78000000	4.41269898	
-1.74172423	-0.64476984	1.24165679	0.91240123	-0.92404288	-10.24523093	-5.96306415	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.21901341	-0.53000000	2.26668084	2.38966244	1.60351850	-4.24387391	-7.61188424	8.45733024	-0.89827935	2.10982779	-7.12896615	-1.57262609	-2.69938345	-2.12000000	2.42000000	2.06051708	-7.78000000	4.41287992	
-1.74172423	-0.64476984	1.25658678	0.95371235	-0.92404288	-10.24523093	-5.96299139	0.22081826	2.69170738	4.71775024	1.85000000	-1.95744818	5.04000000	-0.18000000	-0.53000000	2.27310834	2.39000000	1.60351850	-4.24387391	-7.61033586	8.45773209	-0.87696426	2.10982779	-7.12710997	-1.56738855	-2.69938345	-2.09275813	2.42000000	2.06051708	-7.78000000	4.41339983	
