-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.62000000	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-1.01000000	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-8.20000000	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.59111111	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-7.08888889	7.58000000	-0.20000000	
-0.17222222	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-8.15000000	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-7.09222222	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-6.21000000	-7.09222222	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.24666667	-5.42444444	-7.09222222	-3.26000000	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-5.42444444	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-5.42444444	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-5.42444444	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-5.42444444	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-5.42444444	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-4.63888889	-7.09222222	-2.15333333	-0.21555556	8.20000000	-5.97777778	7.58000000	-0.20000000	
0.66555556	-4.63888889	-7.09222222	-2.15333333	-0.21555556	8.44888889	-5.97777778	7.58000000	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	-0.21555556	8.44888889	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	-0.21555556	8.44888889	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	0.18888889	8.44888889	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	0.18888889	8.44888889	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	0.18888889	8.44888889	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	0.18888889	8.69777778	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-2.15333333	0.18888889	8.69777778	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-1.04666667	0.18888889	8.69777778	-5.97777778	8.45222222	-0.20000000	
0.66555556	-4.63888889	-6.03444444	-1.04666667	0.18888889	8.69777778	-5.97777778	8.45222222	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.69777778	-4.86666667	8.45222222	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.69777778	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.69777778	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.94666667	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.94666667	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.94666667	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.18888889	8.94666667	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.59333333	8.94666667	-4.86666667	9.32444444	-0.20000000	
0.66555556	-3.85333333	-4.97666667	-1.04666667	0.59333333	8.94666667	-4.86666667	9.32444444	-0.20000000	
